Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Business address,Number of patrons,x coordinate,y coordinate,Location
2008,66,109392,109392,248-258 Swanston Street MELBOURNE 3000,Melbourne (CBD),"Unit , Level 1, 252 Swanston Street MELBOURNE 3000",300,144.9653,-37.8120,POINT (144.9653 -37.812)
2008,66,109436,109436,27-29 Tattersalls Lane MELBOURNE 3000,Melbourne (CBD),27-29 Tattersalls Lane MELBOURNE 3000,100,,,
2008,67,102198,102198,22-26 Corrs Lane MELBOURNE 3000,Melbourne (CBD),"Level 1, 22-26 Corrs Lane MELBOURNE 3000",200,144.9683,-37.8110,POINT (144.9683 -37.811)
2008,67,102199,102199,16-20 Corrs Lane MELBOURNE 3000,Melbourne (CBD),16-20 Corrs Lane MELBOURNE 3000,569,144.9684,-37.8111,POINT (144.9684 -37.8111)
2008,67,105675,105675,113 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),"Ground , 113 Lonsdale Street MELBOURNE 3000",160,144.9690,-37.8106,POINT (144.969 -37.8106)
2008,67,108581,108581,226-236 Russell Street MELBOURNE 3000,Melbourne (CBD),234A Russell Street MELBOURNE 3000,170,144.9676,-37.8110,POINT (144.9676 -37.811)
2008,71,105318,105318,277-287 King Street MELBOURNE 3000,Melbourne (CBD),277-287 King Street MELBOURNE 3000,116,144.9542,-37.8137,POINT (144.9542 -37.8137)
2008,72,110106,110106,263-267 William Street MELBOURNE 3000,Melbourne (CBD),263-267 William Street MELBOURNE 3000,300,144.9566,-37.8129,POINT (144.9566 -37.8129)
2008,74,104662,104662,106-112 Hardware Street MELBOURNE 3000,Melbourne (CBD),"Unit 1, 106-112 Hardware Street MELBOURNE 3000",200,144.9607,-37.8121,POINT (144.9607 -37.8121)
2008,74,106017,106017,391-393 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),"Level 1, 391 Little Lonsdale Street MELBOURNE 3000",175,144.9603,-37.8119,POINT (144.9603 -37.8119)
2008,74,106018,106018,395-397 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),"Ground , 397 Little Lonsdale Street MELBOURNE 3000",158,144.9602,-37.8119,POINT (144.9602 -37.8119)
2008,74,108103,108103,244-250 Queen Street MELBOURNE 3000,Melbourne (CBD),"Basement , 420 Queen Street MELBOURNE 3000",200,144.9600,-37.8127,POINT (144.96 -37.8127)
2008,76,589841,105749,221 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),243 Little Lonsdale Street MELBOURNE 3000,100,144.9657,-37.8107,POINT (144.9657 -37.8107)
2008,76,589841,105749,221 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),1-7 Little Lonsdale Street MELBOURNE 3000,775,144.9657,-37.8107,POINT (144.9657 -37.8107)
2008,76,589841,105749,221 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),249 Little Lonsdale Street MELBOURNE 3000,360,144.9657,-37.8107,POINT (144.9657 -37.8107)
2008,77,108573,108573,270 Russell Street MELBOURNE 3000,Melbourne (CBD),"Ground , 270 Russell Street MELBOURNE 3000",90,144.9672,-37.8101,POINT (144.9672 -37.8101)
2008,78,103618,103618,242-284 Exhibition Street MELBOURNE 3000,Melbourne (CBD),"Shop 1, 242-284 Exhibition Street MELBOURNE 3000",400,144.9700,-37.8094,POINT (144.97 -37.8094)
2008,78,108991,108991,267-271 Spring Street MELBOURNE 3000,Melbourne (CBD),Part 267-271 Spring Street MELBOURNE 3000,200,144.9714,-37.8086,POINT (144.9714 -37.8086)
2008,84,103207,103207,315-321 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),315-321 Elizabeth Street MELBOURNE 3000,250,144.9615,-37.8112,POINT (144.9615 -37.8112)
2008,84,105449,105449,293-299 La Trobe Street MELBOURNE 3000,Melbourne (CBD),293-299 La Trobe Street MELBOURNE 3000,200,144.9605,-37.8108,POINT (144.9605 -37.8108)
2008,85,102597,102597,2-20 Drewery Place MELBOURNE 3000,Melbourne (CBD),"Gnd & Bmt , 9-13 Drewery Place MELBOURNE 3000",303,144.9640,-37.8113,POINT (144.964 -37.8113)
2008,85,222221,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),"Shop 307, Level 3, 300 La Trobe Street MELBOURNE 3000",200,144.9628,-37.8109,POINT (144.9628 -37.8109)
2008,85,222221,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),"Shop 305, Level 3, 300 La Trobe Street MELBOURNE 3000",760,144.9628,-37.8109,POINT (144.9628 -37.8109)
2008,85,222221,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),"Shop 303, Level 3, 300 La Trobe Street MELBOURNE 3000",550,144.9628,-37.8109,POINT (144.9628 -37.8109)
2008,85,222221,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),300 La Trobe Street MELBOURNE 3000,300,144.9628,-37.8109,POINT (144.9628 -37.8109)
2008,85,109304,109304,301-303 Swanston Street MELBOURNE 3000,Melbourne (CBD),"Floor 1, 301 Swanston Street MELBOURNE 3000",140,144.9642,-37.8111,POINT (144.9642 -37.8111)
2008,85,109309,109309,319-323 Swanston Street MELBOURNE 3000,Melbourne (CBD),267 Swanston Street MELBOURNE 3000,100,144.9640,-37.8108,POINT (144.964 -37.8108)
2008,87,101023,101023,25 Bennetts Lane MELBOURNE 3000,Melbourne (CBD),25 Bennetts Lane MELBOURNE 3000,300,144.9676,-37.8089,POINT (144.9676 -37.8089)
2008,87,106057,106057,106 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),106 Little Lonsdale Street MELBOURNE 3000,60,144.9686,-37.8092,POINT (144.9686 -37.8092)
2008,87,108567,108567,300 Russell Street MELBOURNE 3000,Melbourne (CBD),"Ground , 300 Russell Street MELBOURNE 3000",80,144.9669,-37.8095,POINT (144.9669 -37.8095)
2008,87,108568,108568,296-298 Russell Street MELBOURNE 3000,Melbourne (CBD),296-298 Russell Street MELBOURNE 3000,120,144.9669,-37.8096,POINT (144.9669 -37.8096)
2008,95,109314,109314,401-405 Swanston Street MELBOURNE 3000,Melbourne (CBD),"Floor 1, 401-405 Swanston Street MELBOURNE 3000",110,144.9632,-37.8090,POINT (144.9632 -37.809)
2008,95,109314,109314,401-405 Swanston Street MELBOURNE 3000,Melbourne (CBD),"Floor 2, 401-405 Swanston Street MELBOURNE 3000",420,144.9632,-37.8090,POINT (144.9632 -37.809)
2008,95,109315,109315,407-409 Swanston Street MELBOURNE 3000,Melbourne (CBD),"Unit 1, Basement , 407 Swanston Street MELBOURNE 3000",92,144.9632,-37.8090,POINT (144.9632 -37.809)
2008,97,105493,105493,52 La Trobe Street MELBOURNE 3000,Melbourne (CBD),"Ground , 52 La Trobe Street MELBOURNE 3000",30,144.9672,-37.8083,POINT (144.9672 -37.8083)
2008,103,100160,100160,196-200 A'Beckett Street MELBOURNE 3000,Melbourne (CBD),196-200 A'Beckett Street MELBOURNE 3000,200,144.9574,-37.8100,POINT (144.9574 -37.81)
2008,104,103219,103219,413-417 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),"Level 1, 413-417 Elizabeth Street MELBOURNE 3000",230,144.9605,-37.8092,POINT (144.9605 -37.8092)
2008,105,103301,103301,442-450 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),450 Elizabeth Street MELBOURNE 3000,365,144.9609,-37.8083,POINT (144.9609 -37.8083)
2008,105,109317,109317,427-433 Swanston Street MELBOURNE 3000,Melbourne (CBD),427-433 Swanston Street MELBOURNE 3000,486,144.9629,-37.8085,POINT (144.9629 -37.8085)
2008,115,104103,104103,34-38 Franklin Street MELBOURNE 3000,Melbourne (CBD),34-38 Franklin Street MELBOURNE 3000,355,144.9616,-37.8075,POINT (144.9616 -37.8075)
2008,131,108844,108844,1-5 Spencer Street DOCKLANDS 3005,Docklands,1-5 Spencer Street DOCKLANDS 3005,60,144.9550,-37.8227,POINT (144.955 -37.8227)
2008,204,101613,101613,377-391 Cardigan Street CARLTON 3053,Carlton,377-391 Cardigan Street CARLTON 3053,239,144.9658,-37.7973,POINT (144.9658 -37.7973)
2008,214,106186,106186,414-422 Lygon Street CARLTON 3053,Carlton,414-422 Lygon Street CARLTON 3053,120,144.9678,-37.7969,POINT (144.9678 -37.7969)
2008,215,108202,108202,415-421 Rathdowne Street CARLTON 3053,Carlton,415-421 Rathdowne Street CARLTON 3053,50,144.9704,-37.7965,POINT (144.9704 -37.7965)
2008,217,103102,103102,171-175 Elgin Street CARLTON 3053,Carlton,171-175 Elgin Street CARLTON 3053,500,144.9687,-37.7975,POINT (144.9687 -37.7975)
2008,218,106215,106215,298 Lygon Street CARLTON 3053,Carlton,298 Lygon Street CARLTON 3053,60,144.9674,-37.8000,POINT (144.9674 -37.8)
2008,218,106222,106222,270-276 Lygon Street CARLTON 3053,Carlton,"Part Ground , 272 Lygon Street CARLTON 3053",111,144.9672,-37.8005,POINT (144.9672 -37.8005)
2008,227,576967,576967,184 Rathdowne Street CARLTON 3053,Carlton,184 Rathdowne Street CARLTON 3053,140,144.9712,-37.7948,POINT (144.9712 -37.7948)
2008,228,101450,101450,223-227 Canning Street CARLTON 3053,Carlton,223-227 Canning Street CARLTON 3053,600,144.9734,-37.7930,POINT (144.9734 -37.793)
2008,247,106238,106238,192-202 Lygon Street CARLTON 3053,Carlton,"Ground , 200 Lygon Street CARLTON 3053",200,144.9671,-37.8025,POINT (144.9671 -37.8025)
2008,252,106244,106244,160-162 Lygon Street CARLTON 3053,Carlton,"Ground , 160-162 Lygon Street CARLTON 3053",300,144.9668,-37.8034,POINT (144.9668 -37.8034)
2008,255,101593,101593,91-95 Cardigan Street CARLTON 3053,Carlton,91-95 Cardigan Street CARLTON 3053,154,144.9645,-37.8045,POINT (144.9645 -37.8045)
2008,266,106081,106081,27-31 Lygon Street CARLTON 3053,Carlton,27-31 Lygon Street CARLTON 3053,350,144.9657,-37.8062,POINT (144.9657 -37.8062)
2008,267,106251,106251,66-88 Lygon Street CARLTON 3053,Carlton,"Part Ground , 66 Lygon Street CARLTON 3053",80,144.9666,-37.8053,POINT (144.9666 -37.8053)
2008,270,104468,104468,156-292 Grattan Street PARKVILLE 3010,Parkville,"Part Level 1, 156-292 Grattan Street PARKVILLE 3010",200,144.9612,-37.7969,POINT (144.9612 -37.7969)
2008,270,104468,104468,156-292 Grattan Street PARKVILLE 3010,Parkville,"Building 112, Gnd & Flr1 , 156-292 Grattan Street PARKVILLE 3010",611,144.9612,-37.7969,POINT (144.9612 -37.7969)
2008,327,102352,102352,171-173 Curzon Street NORTH MELBOURNE 3051,North Melbourne,171-173 Curzon Street NORTH MELBOURNE 3051,150,144.9486,-37.7989,POINT (144.9486 -37.7989)
2008,345,103402,103402,33 Errol Street NORTH MELBOURNE 3051,North Melbourne,33 Errol Street NORTH MELBOURNE 3051,220,144.9490,-37.8041,POINT (144.949 -37.8041)
2008,347,110920,110920,161-163 Errol Street NORTH MELBOURNE 3051,North Melbourne,161-163 Errol Street NORTH MELBOURNE 3051,50,144.9496,-37.8012,POINT (144.9496 -37.8012)
2008,355,105636,105636,46-50 Leveson Street NORTH MELBOURNE 3051,North Melbourne,46-50 Leveson Street NORTH MELBOURNE 3051,400,144.9515,-37.8037,POINT (144.9515 -37.8037)
2008,358,107887,107887,351-359 Queensberry Street NORTH MELBOURNE 3051,North Melbourne,351-359 Queensberry Street NORTH MELBOURNE 3051,240,144.9560,-37.8040,POINT (144.956 -37.804)
2008,358,109829,109829,312-316 Victoria Street NORTH MELBOURNE 3051,North Melbourne,312-316 Victoria Street NORTH MELBOURNE 3051,130,144.9557,-37.8056,POINT (144.9557 -37.8056)
2008,361,109842,109842,240-248 Victoria Street NORTH MELBOURNE 3051,North Melbourne,240-248 Victoria Street NORTH MELBOURNE 3051,150,144.9581,-37.8059,POINT (144.9581 -37.8059)
2008,362,103239,103239,547-549 Elizabeth Street MELBOURNE 3000,North Melbourne,"Ground 0, 547 Elizabeth Street MELBOURNE 3000",150,144.9585,-37.8054,POINT (144.9585 -37.8054)
2008,362,109843,109843,232-238 Victoria Street MELBOURNE 3000,North Melbourne,238 Victoria Street MELBOURNE 3000,180,144.9586,-37.8059,POINT (144.9586 -37.8059)
2008,369,103507,103507,86-90 Errol Street NORTH MELBOURNE 3051,North Melbourne,86-90 Errol Street NORTH MELBOURNE 3051,50,144.9500,-37.8029,POINT (144.95 -37.8029)
2008,375,103809,103809,1-3 Flemington Road NORTH MELBOURNE 3051,North Melbourne,1-3 Flemington Road NORTH MELBOURNE 3051,350,144.9563,-37.8014,POINT (144.9563 -37.8014)
2008,375,103810,103810,5-17 Flemington Road NORTH MELBOURNE 3051,North Melbourne,5-17 Flemington Road NORTH MELBOURNE 3051,356,144.9558,-37.8014,POINT (144.9558 -37.8014)
2008,376,508976,110862,42 Courtney Street NORTH MELBOURNE 3051,North Melbourne,42 Courtney Street NORTH MELBOURNE 3051,100,144.9540,-37.8014,POINT (144.954 -37.8014)
2008,377,102236,102236,56-58 Courtney Street NORTH MELBOURNE 3051,North Melbourne,56-58 Courtney Street NORTH MELBOURNE 3051,317,144.9530,-37.8009,POINT (144.953 -37.8009)
2008,378,103818,103818,75-79 Flemington Road NORTH MELBOURNE 3051,North Melbourne,75 Flemington Road NORTH MELBOURNE 3051,650,144.9533,-37.7990,POINT (144.9533 -37.799)
2008,424,109706,109706,297-307 Victoria Street WEST MELBOURNE 3003,West Melbourne (Residential),297 Victoria Street WEST MELBOURNE 3003,40,144.9514,-37.8056,POINT (144.9514 -37.8056)
2008,435,107481,107481,65-67 Peel Street WEST MELBOURNE 3003,West Melbourne (Residential),65-67 Peel Street WEST MELBOURNE 3003,50,144.9555,-37.8067,POINT (144.9555 -37.8067)
2008,658,110266,110266,Brunton Avenue JOLIMONT 3002,East Melbourne,Part  Brunton Avenue JOLIMONT 3002,2800,144.9831,-37.8200,POINT (144.9831 -37.82)
2008,710,108617,108617,375-385 St Kilda Road MELBOURNE 3004,Melbourne (Remainder),375-385 St Kilda Road MELBOURNE 3004,120,144.9755,-37.8351,POINT (144.9755 -37.8351)
2008,730,609329,110401,334-342 City Road SOUTHBANK 3006,Southbank,City Road SOUTHBANK 3006,600,144.9574,-37.8278,POINT (144.9574 -37.8278)
2008,753,110606,110380,3 Southgate Avenue SOUTHBANK 3006,Southbank,"Restaurant 3, Mid Lvl , 3 Southgate Avenue SOUTHBANK 3006",200,144.9663,-37.8207,POINT (144.9663 -37.8207)
2008,753,110606,110380,3 Southgate Avenue SOUTHBANK 3006,Southbank,"Shop 12, Ground , 3 Southgate Avenue SOUTHBANK 3006",200,144.9663,-37.8207,POINT (144.9663 -37.8207)
2008,753,110606,110380,3 Southgate Avenue SOUTHBANK 3006,Southbank,"Shop 3, Ground , 3 Southgate Avenue SOUTHBANK 3006",200,144.9663,-37.8207,POINT (144.9663 -37.8207)
2008,760,108642,108642,497-503 St Kilda Road MELBOURNE 3004,Melbourne (Remainder),"Part Ground , 499 St Kilda Road MELBOURNE 3004",280,144.9791,-37.8433,POINT (144.9791 -37.8433)
2008,801,559161,559161,3-7 Riverside Quay SOUTHBANK 3006,Southbank,"Unit 8901, Level 89, 7 Riverside Quay SOUTHBANK 3006",150,144.9645,-37.8217,POINT (144.9645 -37.8217)
2008,801,559161,559161,3-7 Riverside Quay SOUTHBANK 3006,Southbank,5 Riverside Quay SOUTHBANK 3006,638,144.9645,-37.8217,POINT (144.9645 -37.8217)
2008,802,575820,575820,1-9 Freshwater Place SOUTHBANK 3006,Southbank,"Shop 5, Part 3-9 Freshwater Place SOUTHBANK 3006",562,144.9622,-37.8217,POINT (144.9622 -37.8217)
2008,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,"Part Mezzanine 1, 8 Whiteman Street SOUTHBANK 3006",347,144.9586,-37.8232,POINT (144.9586 -37.8232)
2008,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,"Shop 53, Level 2, 8 Whiteman Street SOUTHBANK 3006",560,144.9586,-37.8232,POINT (144.9586 -37.8232)
2008,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,"Shop 54, Level 2, 8 Whiteman Street SOUTHBANK 3006",900,144.9586,-37.8232,POINT (144.9586 -37.8232)
2008,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,"Shop 61, Basement , 8 Whiteman Street SOUTHBANK 3006",100,144.9586,-37.8232,POINT (144.9586 -37.8232)
2008,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,"Shop 46, Ground , 8 Whiteman Street SOUTHBANK 3006",300,144.9586,-37.8232,POINT (144.9586 -37.8232)
2008,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,"Shop 30, Ground , 8 Whiteman Street SOUTHBANK 3006",340,144.9586,-37.8232,POINT (144.9586 -37.8232)
2008,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,"Shop 19, Ground , 8 Whiteman Street SOUTHBANK 3006",349,144.9586,-37.8232,POINT (144.9586 -37.8232)
2008,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,"Shop 18, Ground , 8 Whiteman Street SOUTHBANK 3006",508,144.9586,-37.8232,POINT (144.9586 -37.8232)
2008,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,"Shop 11, Ground , 8 Whiteman Street SOUTHBANK 3006",200,144.9586,-37.8232,POINT (144.9586 -37.8232)
2008,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,"Shop 52, Level 2, 8 Whiteman Street SOUTHBANK 3006",600,144.9586,-37.8232,POINT (144.9586 -37.8232)
2008,807,108054,108054,40-56 Queens Bridge Street SOUTHBANK 3006,Southbank,40-56 Queens Bridge Street SOUTHBANK 3006,150,144.9597,-37.8240,POINT (144.9597 -37.824)
2008,861,102503,102503,161-173 Domain Road SOUTH YARRA 3141,South Yarra,"Unit 5, 171 Domain Road SOUTH YARRA 3141",245,144.9817,-37.8343,POINT (144.9817 -37.8343)
2008,904,556742,556742,419-443 Royal Parade PARKVILLE 3052,Parkville,419-443 Royal Parade PARKVILLE 3052,69,144.9588,-37.7829,POINT (144.9588 -37.7829)
2008,915,108456,108456,43-49 Royal Parade PARKVILLE 3052,Parkville,43-49 Royal Parade PARKVILLE 3052,350,144.9575,-37.7955,POINT (144.9575 -37.7955)
2008,1101,108973,108973,85-161 Spencer Street DOCKLANDS 3008,Docklands,"Part Mezzanine , 99 Spencer Street DOCKLANDS 3008",400,144.9522,-37.8176,POINT (144.9522 -37.8176)
2008,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,"Part Level 1, 140 Harbour Esplanade DOCKLANDS 3008",80,144.9475,-37.8167,POINT (144.9475 -37.8167)
2008,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,"Part Level 1, 140 Harbour Esplanade DOCKLANDS 3008",500,144.9475,-37.8167,POINT (144.9475 -37.8167)
2008,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,"Part Level 1, 140 Harbour Esplanade DOCKLANDS 3008",70,144.9475,-37.8167,POINT (144.9475 -37.8167)
2008,1104,576024,576023,747-757 Bourke Street DOCKLANDS 3008,Docklands,749 Bourke Street DOCKLANDS 3008,300,144.9478,-37.8194,POINT (144.9478 -37.8194)
2008,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,"Shop 9, 800 Bourke Street DOCKLANDS 3008",300,144.9451,-37.8189,POINT (144.9451 -37.8189)
2008,1108,604125,604125,143-175 Harbour Esplanade DOCKLANDS 3008,Docklands,"Shed 9, Part  Harbour Esplanade DOCKLANDS 3008",690,144.9433,-37.8165,POINT (144.9433 -37.8165)
2008,2530,616125,616125,25-27 Rankins Road KENSINGTON 3031,Kensington,25-27 Rankins Road KENSINGTON 3031,90,144.9322,-37.7893,POINT (144.9322 -37.7893)
2008,2530,616160,616160,265-271 Racecourse Road KENSINGTON 3031,Kensington,265-271 Racecourse Road KENSINGTON 3031,400,144.9324,-37.7886,POINT (144.9324 -37.7886)
2009,4,104034,104034,207-361 Flinders Street MELBOURNE 3000,Melbourne (CBD),"Shop 17,  Flinders Street MELBOURNE 3000",300,144.9653,-37.8187,POINT (144.9653 -37.8187)
2009,6,578321,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),"Tenancy 17, 2 Swanston Street MELBOURNE 3000",355,144.9705,-37.8178,POINT (144.9705 -37.8178)
2009,6,578324,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),"Tenancy 29, Ground , 2 Swanston Street MELBOURNE 3000",600,144.9705,-37.8178,POINT (144.9705 -37.8178)
2009,6,578324,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),"Tenancy 29, Level 2, 2 Swanston Street MELBOURNE 3000",200,144.9705,-37.8178,POINT (144.9705 -37.8178)
2009,6,578327,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),"Tenancy 18, 2 Swanston Street MELBOURNE 3000",1000,144.9705,-37.8178,POINT (144.9705 -37.8178)
2009,11,103984,103984,566-580 Flinders Street MELBOURNE 3000,Melbourne (CBD),8 Flinders Street MELBOURNE 3000,98,144.9553,-37.8207,POINT (144.9553 -37.8207)
2009,11,103993,103993,508-514 Flinders Street MELBOURNE 3000,Melbourne (CBD),508-514 Flinders Street MELBOURNE 3000,983,144.9572,-37.8202,POINT (144.9572 -37.8202)
2009,11,108971,108971,561-585 Flinders Lane MELBOURNE 3000,Melbourne (CBD),561-585 Flinders Lane MELBOURNE 3000,100,144.9552,-37.8202,POINT (144.9552 -37.8202)
2009,11,108972,108972,10-22 Spencer Street MELBOURNE 3000,Melbourne (CBD),10-22 Spencer Street MELBOURNE 3000,50,144.9552,-37.8205,POINT (144.9552 -37.8205)
2009,12,103994,103994,502-504 Flinders Street MELBOURNE 3000,Melbourne (CBD),502-504 Flinders Street MELBOURNE 3000,100,144.9577,-37.8201,POINT (144.9577 -37.8201)
2009,12,105399,105399,26-32 King Street MELBOURNE 3000,Melbourne (CBD),"Level 1, 26 King Street MELBOURNE 3000",222,144.9575,-37.8195,POINT (144.9575 -37.8195)
2009,13,106435,106435,21-31 Market Street MELBOURNE 3000,Melbourne (CBD),"Unit 1, 29 Market Street MELBOURNE 3000",350,144.9604,-37.8186,POINT (144.9604 -37.8186)
2009,14,101099,101099,16-26 Bond Street MELBOURNE 3000,Melbourne (CBD),"Ground , 20-24 Bond Street MELBOURNE 3000",500,144.9631,-37.8181,POINT (144.9631 -37.8181)
2009,14,103165,103165,1-5 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),288 Elizabeth Street MELBOURNE 3000,160,144.9646,-37.8181,POINT (144.9646 -37.8181)
2009,14,103172,103172,31-39 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),"Unit 6, Floor 1, 35 Elizabeth Street MELBOURNE 3000",329,144.9643,-37.8174,POINT (144.9643 -37.8174)
2009,14,103946,103946,313-315 Flinders Lane MELBOURNE 3000,Melbourne (CBD),"Unit 1, Basement , 313-315 Flinders Lane MELBOURNE 3000",100,144.9639,-37.8176,POINT (144.9639 -37.8176)
2009,14,103951,103951,341-347 Flinders Lane MELBOURNE 3000,Melbourne (CBD),347 Flinders Lane MELBOURNE 3000,415,144.9630,-37.8178,POINT (144.963 -37.8178)
2009,15,103944,103944,277-279 Flinders Lane MELBOURNE 3000,Melbourne (CBD),"Unit 1, Basement , 277 Flinders Lane MELBOURNE 3000",400,144.9653,-37.8172,POINT (144.9653 -37.8172)
2009,15,109257,109257,1-7 Swanston Street MELBOURNE 3000,Melbourne (CBD),1-7 Swanston Street MELBOURNE 3000,470,144.9670,-37.8174,POINT (144.967 -37.8174)
2009,16,103938,103938,187 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Flinders Lane MELBOURNE 3000,116,144.9684,-37.8164,POINT (144.9684 -37.8164)
2009,16,103938,103938,187 Flinders Lane MELBOURNE 3000,Melbourne (CBD),187 Flinders Lane MELBOURNE 3000,80,144.9684,-37.8164,POINT (144.9684 -37.8164)
2009,16,104018,104018,172-192 Flinders Street MELBOURNE 3000,Melbourne (CBD),"Ground , 191 Flinders Street MELBOURNE 3000",100,144.9685,-37.8166,POINT (144.9685 -37.8166)
2009,16,104020,104020,150-162 Flinders Street MELBOURNE 3000,Melbourne (CBD),"Part Ground , 150-162 Flinders Street MELBOURNE 3000",1500,144.9694,-37.8165,POINT (144.9694 -37.8165)
2009,16,108532,108532,27-37 Russell Street MELBOURNE 3000,Melbourne (CBD),"Basement , 31 Russell Street MELBOURNE 3000",250,144.9692,-37.8160,POINT (144.9692 -37.816)
2009,17,103924,103924,107-109 Flinders Lane MELBOURNE 3000,Melbourne (CBD),"Basement 0, 107 Flinders Lane MELBOURNE 3000",170,144.9708,-37.8156,POINT (144.9708 -37.8156)
2009,17,103924,103924,107-109 Flinders Lane MELBOURNE 3000,Melbourne (CBD),"Unit 1, Bmt & Gnd , 107 Flinders Lane MELBOURNE 3000",170,144.9708,-37.8156,POINT (144.9708 -37.8156)
2009,17,103925,103925,121-123 Flinders Lane MELBOURNE 3000,Melbourne (CBD),"Unit 1, Gnd & Bmt , 121 Flinders Lane MELBOURNE 3000",350,144.9705,-37.8157,POINT (144.9705 -37.8157)
2009,18,111071,111071,46-74 Flinders Street MELBOURNE 3000,Melbourne (CBD),68-74 Flinders Street MELBOURNE 3000,90,144.9727,-37.8155,POINT (144.9727 -37.8155)
2009,21,606461,606461,607-623 Collins Street MELBOURNE 3000,Melbourne (CBD),607-623 Collins Street MELBOURNE 3000,1500,144.9547,-37.8193,POINT (144.9547 -37.8193)
2009,23,102098,102098,415-417 Collins Street MELBOURNE 3000,Melbourne (CBD),"Basement , 415 Collins Street MELBOURNE 3000",131,144.9609,-37.8175,POINT (144.9609 -37.8175)
